Time Full,Time Empty,Truck,Assigned Shovel,Shovel,Blast,Elevation,Grade,Material,Assigned Dump,Dump,Tonnage,Truck Factor,Truck fill,Computed Tonnage,Grade 1,Grade 2,Grade 3,assignment_reason,dump.assignment_reason
8/11/2023 16:28,8/11/2023 16:40,HT142,EX201,EX201,ST_8_370_3,368.296,8370631HG-C1,HG,CRUSHER,CRUSHER,228.4,233,98%,233,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 16:29,8/11/2023 16:37,HT131,WL231,WL231,ST_4_410_2,406.991,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,132.7,128,104%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:29,8/11/2023 16:41,HT102,WL222,WL222,ST_8_370_2,369.125,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,,90,0%,90,0.278,0.007,0.467,Shovel Assignment,Manual Assignment
8/11/2023 16:30,8/11/2023 16:43,HT122,EX204,EX204,ST_2_250_1,249.935,2250613HG-C1,HG,CRUSHER,CRUSHER,118.6,128,93%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 16:30,8/11/2023 16:33,HT124,WL221,WL221,ROM_HG_3,415.738,ROM_HG_3,HG,CRUSHER,CRUSHER,122.4,128,96%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 16:32,8/11/2023 16:42,HT133,EX201,EX201,ST_8_370_3,367.066,8370631HG-C1,HG,CRUSHER,CRUSHER,132.5,128,104%,128,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 16:33,8/11/2023 16:40,HT138,WL231,WL231,ST_4_410_2,405.161,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,118.6,128,93%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:34,8/11/2023 16:46,HT101,WL222,WL222,ST_8_370_2,367.554,8370637LG-B1,LG,CRUSHER,CRUSHER,56.314,90,63%,90,0.278,0.007,0.467,Unoptimized Assignment,Manual Assignment
8/11/2023 16:34,8/11/2023 16:36,HT125,WL221,WL221,ROM_HG_3,415.408,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,128.9,128,101%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 16:34,8/11/2023 16:50,HT145,EX204,EX204,ST_2_250_1,245.643,2250613HG-C1,HG,CRUSHER,CRUSHER,219.9,233,94%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 16:35,8/11/2023 16:45,HT150,EX206,EX206,ST_9_410_1,408.903,9410204LO6,LO,DLP_511,DLP_511,238.9,233,103%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:37,8/11/2023 16:49,HT152,EX201,EX201,ST_8_370_3,367.666,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,212.6,233,91%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 16:37,8/11/2023 16:52,HT127,EX204,EX204,ST_2_250_1,247.354,2250613HG-C1,HG,CRUSHER,CRUSHER,122.2,128,95%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 16:38,8/11/2023 16:41,HT124,WL221,WL221,ROM_HG_3,415.868,ROM_HG_3,HG,CRUSHER,CRUSHER,118.6,128,93%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 16:39,8/11/2023 16:47,HT130,WL231,WL231,ST_4_410_2,407.892,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,124.6,128,97%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:39,8/11/2023 16:49,HT141,EX206,EX206,ST_9_410_1,407.232,9410204LO6,LO,DLP_511,DLP_511,238.8,233,102%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:40,8/11/2023 16:53,HT126,WL222,WL222,ST_8_370_2,368.634,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,130.4,128,102%,128,0.278,0.007,0.467,Manual Assignment,Dump Assignment
8/11/2023 16:40,8/11/2023 16:50,HT121,WL231,WL231,ST_4_410_2,408.572,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,125.5,128,98%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:41,8/11/2023 16:51,HT128,EX206,EX206,ST_9_410_1,406.502,9410204LO6,LO,DLP_511,DLP_511,138.8,128,108%,128,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:42,8/11/2023 16:44,HT125,WL221,WL221,ROM_HG_3,415.298,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,126.6,128,99%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 16:42,8/11/2023 16:55,HT148,EX201,EX201,ST_8_370_3,367.256,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,228.5,233,98%,233,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 16:44,8/11/2023 16:59,HT123,EX204,EX204,ST_2_250_1,249.715,2250613HG-C1,HG,CRUSHER,CRUSHER,135.3,128,106%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 16:45,8/11/2023 16:54,HT146,EX206,EX206,ST_9_410_1,407.402,9410204LO6,LO,DLP_511,DLP_511,223.9,233,96%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:46,8/11/2023 16:48,HT124,WL221,WL221,ROM_HG_3,415.818,ROM_HG_3,HG,CRUSHER,CRUSHER,141.1,128,110%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 16:46,8/11/2023 16:58,HT129,WL222,WL222,ST_8_370_2,368.154,8370637LG-B1,LG,CRUSHER,CRUSHER,142.7,128,111%,128,0.278,0.007,0.467,Shovel Assignment,Manual Assignment
8/11/2023 16:46,8/11/2023 16:54,HT131,WL231,WL231,ST_4_410_2,405.731,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,119,128,93%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:48,8/11/2023 17:00,HT137,EX201,EX201,ST_8_370_3,367.036,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,123.7,128,97%,128,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 16:49,8/11/2023 17:05,HT143,EX204,EX204,ST_2_250_1,248.454,2250613HG-C1,HG,CRUSHER_2,CRUSHER_2,227.5,233,98%,233,0.504,0.037,1.174,Shovel Assignment,Manual Assignment
8/11/2023 16:50,8/11/2023 16:59,HT147,EX206,EX206,ST_9_410_1,406.752,9410204LO6,LO,DLP_511,DLP_511,219.6,233,94%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:50,8/11/2023 17:04,HT138,WL231,WL231,ST_4_410_2,405.581,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,121.9,128,95%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:51,8/11/2023 17:07,HT136,EX204,EX204,ST_2_250_1,246.574,2250613HG-C1,HG,CRUSHER_2,CRUSHER_2,135.5,128,106%,128,0.504,0.037,1.174,Shovel Assignment,Manual Assignment
8/11/2023 16:52,8/11/2023 16:56,HT134,WL222,WL222,ST_8_370_2,372.676,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,132.4,128,103%,128,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 16:53,8/11/2023 16:56,HT124,WL221,WL221,ROM_HG_3,415.838,ROM_HG_3,HG,CRUSHER,CRUSHER,133.7,128,104%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 16:53,8/11/2023 16:56,HT142,EX201,EX201,ST_8_370_3,368.687,8370631HG-C1,HG,CRUSHER,CRUSHER,215.3,233,92%,233,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 16:53,8/11/2023 17:03,HT144,EX206,EX206,ST_9_410_1,410.154,9410204LO6,LO,DLP_511,DLP_511,239.4,233,103%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:54,8/11/2023 17:03,HT130,WL231,WL231,ST_4_410_2,407.412,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,121.9,128,95%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:56,8/11/2023 17:07,HT133,EX201,EX201,ST_8_370_3,367.526,8370631HG-C1,HG,CRUSHER,CRUSHER,125.2,128,98%,128,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 16:56,8/11/2023 17:13,HT151,EX204,EX204,ST_2_250_1,228.637,2250613HG-C1,HG,CRUSHER,CRUSHER,222.2,233,95%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 16:57,8/11/2023 17:09,HT102,WL222,WL222,ST_8_370_2,369.515,8370637LG-B1,LG,CRUSHER,CRUSHER,,90,0%,90,0.278,0.007,0.467,Shovel Assignment,Manual Assignment
8/11/2023 16:58,8/11/2023 17:06,HT121,WL231,WL231,ST_4_410_2,408.562,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,122.1,128,95%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 16:58,8/11/2023 17:09,HT150,EX206,EX206,ST_9_410_1,406.402,9410204LO6,LO,DLP_511,DLP_511,218.6,233,94%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 16:59,8/11/2023 17:15,HT122,EX204,EX204,ST_2_250_1,252.266,2250613HG-C1,HG,CRUSHER,CRUSHER,122.9,128,96%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:00,8/11/2023 17:07,HT147,,EX206,ST_9_410_1,,9410204LO6,LO,DLP_511,DLP_511,233,233,100%,233,0.187,0.003,0.09,,
8/11/2023 17:00,8/11/2023 17:07,HT147,,EX206,ST_9_410_1,,9410204LO6,LO,DLP_511,DLP_511,233,233,100%,233,0.187,0.003,0.09,,
8/11/2023 17:00,8/11/2023 17:09,HT131,WL231,WL231,ST_4_410_2,405.831,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,137.6,128,108%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:00,8/11/2023 17:03,HT124,WL221,WL221,ROM_HG_3,415.748,ROM_HG_3,HG,CRUSHER,CRUSHER,134.8,128,105%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 17:00,8/11/2023 17:11,HT101,WL222,WL222,ST_8_370_2,367.574,8370637LG-B1,LG,CRUSHER,CRUSHER,50.314,90,56%,90,0.278,0.007,0.467,Shovel Assignment,Manual Assignment
8/11/2023 17:02,8/11/2023 17:14,HT152,EX201,EX201,ST_8_370_3,369.577,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,222.8,233,96%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:05,8/11/2023 17:16,HT141,EX206,EX206,ST_9_410_1,408.583,9410204LO6,LO,DLP_511,DLP_511,222.6,233,96%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:05,8/11/2023 17:19,HT145,EX204,EX204,ST_2_250_1,243.983,2250613HG-C1,HG,CRUSHER,CRUSHER,203.5,233,87%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:05,8/11/2023 17:08,HT125,WL221,WL221,ROM_HG_3,414.958,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,129.8,128,101%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 17:06,8/11/2023 17:13,HT138,WL231,WL231,ST_4_410_2,404.84,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,132.5,128,104%,128,0.185,0.003,0.953,Locked Assignment,Locked Assignment
8/11/2023 17:07,8/11/2023 17:17,HT128,EX206,EX206,ST_9_410_1,406.862,9410204LO6,LO,DLP_511,DLP_511,119.8,128,94%,128,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:07,8/11/2023 17:22,HT127,EX204,EX204,ST_2_250_1,246.194,2250613HG-C1,HG,CRUSHER,CRUSHER,123.5,128,96%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:08,8/11/2023 17:21,HT126,WL222,WL222,ST_8_370_2,369.135,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,130.8,128,102%,128,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 17:09,8/11/2023 17:22,HT148,EX201,EX201,ST_8_370_3,369.477,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,222.7,233,96%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:09,8/11/2023 17:12,HT124,WL221,WL221,ROM_HG_3,415.428,ROM_HG_3,HG,CRUSHER,CRUSHER,144.3,128,113%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 17:10,8/11/2023 17:18,HT130,WL231,WL231,ST_4_410_2,407.301,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,122.2,128,95%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:11,8/11/2023 17:21,HT146,EX206,EX206,ST_9_410_1,407.903,9410204LO6,LO,DLP_511,DLP_511,235.8,233,101%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:11,8/11/2023 17:16,HT125,WL221,WL221,ROM_HG_3,414.507,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,51.3,128,40%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 17:12,8/11/2023 17:23,HT137,EX201,EX201,ST_8_370_3,367.016,8370631HG-C1,HG,CRUSHER,CRUSHER,128.9,128,101%,128,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/11/2023 17:14,8/11/2023 17:33,HT123,EX204,EX204,ST_2_250_1,251.896,2250613HG-C1,HG,CRUSHER_2,CRUSHER_2,124.6,128,97%,128,0.504,0.037,1.174,Shovel Assignment,Manual Assignment
8/11/2023 17:14,8/11/2023 17:24,HT147,EX206,EX206,ST_9_410_1,406.772,9410204LO6,LO,DLP_511,DLP_511,234.4,233,101%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:15,8/11/2023 17:27,HT129,WL222,WL222,ST_8_370_2,369.535,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,124.8,128,98%,128,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 17:17,8/11/2023 17:20,HT124,WL221,WL221,ROM_HG_3,415.988,ROM_HG_3,HG,CRUSHER,CRUSHER,125.6,128,98%,128,0.486,0.011,0.755,Locked Assignment,Locked Assignment
8/11/2023 17:19,8/11/2023 17:29,HT144,EX206,EX206,ST_9_410_1,409.693,9410204LO6,LO,DLP_511,DLP_511,245.3,233,105%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:19,8/11/2023 17:26,HT131,WL231,WL231,ST_4_410_2,406.701,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,132.6,128,104%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:19,8/11/2023 17:35,HT136,EX204,EX204,ST_2_250_1,243.482,2250613HG-C1,HG,CRUSHER,CRUSHER,135,128,105%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:20,8/11/2023 17:23,HT125,WL221,WL221,ROM_HG_3,414.987,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,140.3,128,110%,128,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 17:20,8/11/2023 17:32,HT134,WL222,WL222,ST_8_370_2,374.167,8370637LG-B1,LG,CRUSHER,CRUSHER,136.5,128,107%,128,0.278,0.007,0.467,Shovel Assignment,Manual Assignment
8/11/2023 17:21,8/11/2023 17:34,HT133,EX201,EX201,ST_8_370_3,368.777,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,129.5,128,101%,128,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:22,8/11/2023 17:30,HT138,WL231,WL231,ST_4_410_2,406.351,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,119.3,128,93%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:24,8/11/2023 17:40,HT150,EX204,EX204,ST_2_250_1,245.643,2250613HG-C1,HG,CRUSHER,CRUSHER,220.7,233,95%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:24,8/11/2023 17:27,HT124,WL232,WL232,ROM_HG_6,418.655,ROM_HG_6,HG,CRUSHER,CRUSHER,133.8,128,105%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/11/2023 17:25,8/11/2023 17:30,HT142,EX201,EX201,ST_8_370_3,,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,234.4,233,101%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:25,8/11/2023 17:35,HT130,WL231,WL231,ST_4_410_2,408.302,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,123.8,128,97%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:26,8/11/2023 17:41,HT141,EX206,EX206,ST_9_410_1,409.593,9410204LO6,LO,DLP_511,DLP_511,233.1,233,100%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:27,8/11/2023 17:45,HT152,EX201,EX201,ST_8_370_3,365.265,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,230,233,99%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:27,8/11/2023 17:36,HT145,EX205,EX205,ST_4_390_4,383.426,4390601LG-B2,LG,CRUSHER,CRUSHER,221.4,233,95%,233,0.316,0.004,0.529,Manual Assignment,Manual Assignment
8/11/2023 17:27,8/11/2023 17:42,HT122,EX204,EX204,ST_2_250_1,252.286,2250613HG-C1,HG,CRUSHER,CRUSHER,127.1,128,99%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:27,8/11/2023 17:31,HT125,WL232,WL232,ROM_HG_6,417.725,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,144,128,113%,128,0.483,0.013,0.972,Shovel Assignment,Locked Assignment
8/11/2023 17:28,8/11/2023 17:44,HT128,EX206,EX206,ST_9_410_1,407.352,9410204LO6,LO,DLP_511,DLP_511,128.6,128,100%,128,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:28,8/11/2023 17:40,HT101,WL222,WL222,ST_8_370_2,368.314,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,53.768,90,60%,90,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 17:30,8/11/2023 17:39,HT121,WL231,WL231,ST_4_410_2,409.472,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,117.5,128,92%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:31,8/11/2023 17:34,HT124,WL232,WL232,ROM_HG_6,418.595,ROM_HG_6,HG,CRUSHER,CRUSHER,129,128,101%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/11/2023 17:32,8/11/2023 17:42,HT146,EX206,EX206,ST_9_410_1,407.793,9410204LO6,LO,DLP_511,DLP_511,233.4,233,100%,233,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:32,8/11/2023 17:46,HT143,EX204,EX204,ST_2_250_1,249.195,2250613HG-C1,HG,CRUSHER,CRUSHER,211.1,233,91%,233,0.504,0.037,1.174,Manual Assignment,Locked Assignment
8/11/2023 17:33,8/11/2023 17:41,HT147,EX205,EX205,ST_4_390_4,388.598,4390601LG-B2,LG,CRUSHER_2,CRUSHER_2,231.8,233,99%,233,0.316,0.004,0.529,Shovel Assignment,Manual Assignment
8/11/2023 17:34,8/11/2023 17:37,HT102,WL222,WL222,ST_8_370_2,421.916,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,,90,0%,90,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 17:34,8/11/2023 17:41,HT131,WL231,WL231,ST_4_410_2,407.531,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,132.8,128,104%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:34,8/11/2023 18:28,HT126,WL222,WL222,ST_8_370_2,369.705,8370637LG-B1,LG,CRUSHER_2,CRUSHER_2,130.2,128,102%,128,0.278,0.007,0.467,Shovel Assignment,Dump Assignment
8/11/2023 17:35,8/11/2023 17:53,HT127,EX204,EX204,ST_2_250_1,248.534,2250613HG-C1,HG,CRUSHER,CRUSHER,118.9,128,93%,128,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:35,8/11/2023 17:51,HT148,EX201,EX201,ST_8_370_3,361.134,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,237.6,233,102%,233,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:36,8/11/2023 17:43,HT129,EX205,EX205,ST_4_390_4,389.419,4390601LG-B2,LG,CRUSHER,CRUSHER,118.2,128,92%,128,0.316,0.004,0.529,Shovel Assignment,Dump Assignment
8/11/2023 17:36,8/11/2023 17:38,HT125,WL232,WL232,ROM_HG_6,418.065,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,128.9,128,101%,128,0.483,0.013,0.972,Shovel Assignment,Locked Assignment
8/11/2023 17:37,8/11/2023 17:45,HT138,WL231,WL231,ST_4_410_2,406.501,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,126.3,128,99%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:38,8/11/2023 17:52,HT137,EX201,EX201,ST_8_370_3,367.716,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,126.6,128,99%,128,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:39,8/11/2023 17:47,HT144,EX205,EX205,ST_4_390_4,389.239,4390601LG-B2,LG,CRUSHER,CRUSHER,222.7,233,96%,233,0.316,0.004,0.529,Shovel Assignment,Dump Assignment
8/11/2023 17:39,8/11/2023 17:49,HT134,EX206,EX206,ST_9_410_1,414.025,9410204LO6,LO,DLP_511,DLP_511,142.3,128,111%,128,0.187,0.003,0.09,Shovel Assignment,Locked Assignment
8/11/2023 17:39,8/11/2023 17:42,HT123,WL221,WL221,ROM_HG_3,421.17,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,138.6,128,108%,128,0.486,0.011,0.755,Manual Assignment,Locked Assignment
8/11/2023 17:40,8/11/2023 17:56,HT151,EX204,EX204,ST_2_250_1,245.233,2250613HG-C1,HG,CRUSHER,CRUSHER,220,233,94%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:40,8/11/2023 17:44,HT124,WL232,WL232,ROM_HG_6,418.225,ROM_HG_6,HG,CRUSHER,CRUSHER,130.2,128,102%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/11/2023 17:42,8/11/2023 17:50,HT130,WL231,WL231,ST_4_410_2,409.012,4410648LO-A1,LO_A,STK_OFFBAL_WEST,STK_OFFBAL_WEST,117.9,128,92%,128,0.185,0.003,0.953,Shovel Assignment,Locked Assignment
8/11/2023 17:42,8/11/2023 17:45,HT125,WL232,WL232,ROM_HG_6,418.005,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,121.9,128,95%,128,0.483,0.013,0.972,Shovel Assignment,Locked Assignment
8/11/2023 17:43,8/11/2023 18:23,HT145,EX205,EX205,ST_4_390_4,383.977,4390601LG-B2,LG,CRUSHER_2,CRUSHER_2,215.4,233,92%,233,0.316,0.004,0.529,Shovel Assignment,Dump Assignment
8/11/2023 17:44,8/11/2023 17:46,HT101,WL221,WL221,ROM_HG_3,417.309,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,55.495,90,62%,90,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 17:45,8/11/2023 17:56,HT133,EX201,EX201,ST_8_370_3,368.767,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,120.9,128,94%,128,0.495,0.009,0.431,Shovel Assignment,Locked Assignment
8/11/2023 17:45,8/11/2023 17:56,HT136,EX206,EX206,ST_9_410_1,412.645,9410204LO6,LO,DLP_511,DLP_511,143.3,128,112%,128,0.187,0.003,0.09,Manual Assignment,Locked Assignment
8/11/2023 17:49,8/11/2023 17:58,HT147,EX205,EX205,ST_4_390_4,388.238,4390601LG-B2,LG,STK_1_0.3,STK_1_0.3,235.7,233,101%,233,0.316,0.004,0.529,Shovel Assignment,Manual Assignment
8/11/2023 17:50,8/11/2023 17:55,HT101,WL221,WL221,ROM_HG_3,417.419,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,59.495,90,66%,90,0.486,0.011,0.755,Shovel Assignment,Locked Assignment
8/11/2023 17:50,8/11/2023 18:03,HT131,EX201,EX201,ST_8_370_3,368.216,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,125.4,128,98%,128,0.495,0.009,0.431,Manual Assignment,Locked Assignment
8/11/2023 17:53,8/11/2023 18:05,HT138,EX201,EX201,ST_8_370_3,368.326,8370631HG-C1,HG,CRUSHER,CRUSHER,126.5,128,99%,128,0.495,0.009,0.431,Unoptimized Assignment,Manual Assignment
8/11/2023 17:53,8/11/2023 18:19,HT150,EX204,EX204,ST_2_250_1,243.142,2250613HG-C1,HG,CRUSHER,CRUSHER,213.2,233,92%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:54,8/11/2023 18:02,HT152,EX205,EX205,ST_4_390_4,386.187,4390601LG-B2,LG,STK_1_0.3,STK_1_0.3,221.2,233,95%,233,0.316,0.004,0.529,Shovel Assignment,Dump Assignment
8/11/2023 17:58,8/11/2023 18:01,HT101,WL221,WL221,ROM_HG_3,417.048,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,58.586,90,65%,90,0.486,0.011,0.755,Unoptimized Assignment,Locked Assignment
8/11/2023 17:58,8/11/2023 18:15,HT146,EX204,EX204,ST_2_250_1,249.445,2250613HG-C1,HG,CRUSHER,CRUSHER,200.7,233,86%,233,0.504,0.037,1.174,Shovel Assignment,Locked Assignment
8/11/2023 17:59,8/11/2023 18:08,HT148,EX205,EX205,ST_4_390_4,380.195,4390601LG-B2,LG,STK_1_0.3,STK_LG_1,235.2,233,101%,233,0.316,0.004,0.529,Shovel Assignment,Manual Assignment
8/11/2023 18:00,8/11/2023 18:12,HT130,EX201,EX201,ST_8_370_3,369.717,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,122.2,128,95%,128,0.495,0.009,0.431,Unoptimized Assignment,Locked Assignment
8/11/2023 18:05,8/11/2023 18:22,HT137,EX204,EX204,ST_2_250_1,245.983,2250613HG-C1,HG,CRUSHER_2,CRUSHER_2,135.3,128,106%,128,0.504,0.037,1.174,Shovel Assignment,Manual Assignment
8/11/2023 18:06,8/11/2023 18:07,HT101,WL221,WL221,ROM_HG_3,416.498,ROM_HG_3,HG,CRUSHER_2,CRUSHER_2,59.404,90,66%,90,0.486,0.011,0.755,Unoptimized Assignment,Locked Assignment
