Time Full,Time Empty,Truck,Assigned Shovel,Shovel,Blast,Elevation,Grade,Material,Assigned Dump,Dump,Tonnage,Truck Factor,Truck fill,Computed Tonnage,Grade 1,Grade 2,Grade 3,assignment_reason,dump.assignment_reason
1/31/2023 19:57,1/31/2023 20:02,HT123,WL231,WL231,STK_LG_2,435.079,STK_LG_2_16,LG,CRUSHER,CRUSHER,146.6,128,115,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 19:57,1/31/2023 20:05,HT152,EX204,EX204,ST_4_410_3,411.008,4410257LO1,LO,DLP_415_,DLP_415_,216.4,233,93,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 19:57,1/31/2023 20:09,HT147,EX203,EX203,ST_9_TS_2,412.592,5420220LO5,LO,DLP_415_,DLP_415_,237.3,233,102,233,0.159,0.0,0.046,Locked Assignment,Locked Assignment
1/31/2023 19:59,1/31/2023 20:09,HT144,EX205,EX205,ST_8_400_3,383.912,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,232.6,233,100,233,0.67,0.01,0.611,Unoptimized Assignment,Dump Assignment
1/31/2023 20:00,1/31/2023 20:13,HT132,WL222,WL222,ST_2_280_2,275.943,2280637LG-B1,LG,CRUSHER,CRUSHER,113.1,128,88,128,0.339,0.005,0.702,Unoptimized Assignment,Dump Target Feed Rate
1/31/2023 20:00,1/31/2023 20:10,HT138,EX204,EX204,ST_4_410_3,404.966,4410257LO1,LO,DLP_415_,DLP_415_,121.9,128,95,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:00,1/31/2023 20:14,HT137,WL221,WL221,ST_2_280_2,274.632,2280617HG-C1,HG,CRUSHER,CRUSHER,133.0,128,104,128,0.513,0.006,0.478,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:03,1/31/2023 20:13,HT151,EX205,EX205,ST_8_400_3,390.274,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,217.0,233,93,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 20:03,1/31/2023 20:08,HT125,WL231,WL231,STK_LG_2,435.009,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,127.0,128,99,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:04,1/31/2023 20:16,HT101,WL221,WL221,ST_2_280_2,276.022,2280617HG-C1,HG,CRUSHER,CRUSHER,59.768,90,66,90,0.513,0.006,0.478,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:04,1/31/2023 20:10,HT121,EX251,EX251,STK_LG_2,436.249,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,127.1,128,99,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 20:06,1/31/2023 20:13,HT148,EX203,EX203,ST_9_TS_2,414.322,5420220LO5,LO,DLP_415_,DLP_415_,222.2,233,95,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:06,1/31/2023 20:14,HT142,EX204,EX204,ST_4_410_3,407.117,4410257LO1,LO,DLP_415_,DLP_415_,233.0,233,100,233,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 20:06,1/31/2023 20:11,HT129,WL231,WL231,STK_LG_2,435.479,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,124.8,128,98,128,0.286,0.008,0.777,Manual Assignment,Dump Assignment
1/31/2023 20:07,1/31/2023 20:19,HT126,WL221,WL222,ST_2_280_2,277.444,2280637LG-B1,LG,CRUSHER,CRUSHER,115.6,128,90,128,0.339,0.005,0.702,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:07,1/31/2023 20:27,HT142,EX206,EX206,ST_2_280_1,278.021,2280659HG-D1,HG,CRUSHER,CRUSHER,229.8,233,99,233,0.654,0.006,1.479,Shovel Assignment,Manual Assignment
1/31/2023 20:08,1/31/2023 20:24,HT134,WL221,WL221,ST_2_280_2,277.513,2280617HG-C1,HG,CRUSHER,CRUSHER,133.4,128,104,128,0.513,0.006,0.478,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:09,1/31/2023 20:19,HT150,EX205,EX205,ST_8_400_3,391.985,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,231.0,233,99,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 20:09,1/31/2023 20:17,HT146,EX203,EX203,ST_9_TS_2,416.533,5420220LO5,LO,DLP_415_,DLP_415_,217.8,233,93,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:10,1/31/2023 20:16,HT123,WL231,WL231,STK_LG_2,434.578,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,130.9,128,102,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:12,1/31/2023 20:25,HT131,WL222,WL222,ST_2_280_2,277.074,2280637LG-B1,LG,CRUSHER,CRUSHER,116.0,128,91,128,0.339,0.005,0.702,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:13,1/31/2023 20:23,HT141,EX205,EX205,ST_8_400_3,386.513,8390606HG-D1,HG,CRUSHER,CRUSHER,225.9,233,97,233,0.67,0.01,0.611,Unoptimized Assignment,Dump Target Feed Rate
1/31/2023 20:14,1/31/2023 20:23,HT128,EX204,EX204,ST_4_410_3,403.555,4410257LO1,LO,DLP_415_,DLP_415_,127.1,128,99,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 20:14,1/31/2023 20:22,HT149,EX203,EX203,ST_9_TS_2,416.443,5420220LO5,LO,DLP_415_,DLP_415_,231.2,233,99,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:16,1/31/2023 20:29,HT124,WL221,WL221,ST_2_280_2,275.472,2280617HG-C1,HG,CRUSHER,CRUSHER,130.1,128,102,128,0.513,0.006,0.478,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:16,1/31/2023 20:21,HT121,EX251,WL231,STK_LG_2,436.269,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,141.0,128,110,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:16,1/31/2023 20:24,HT133,EX204,EX204,ST_4_410_3,405.186,4410257LO1,LO,DLP_415_,DLP_415_,103.7,128,81,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 20:17,1/31/2023 20:32,HT147,EX206,EX206,ST_2_280_1,271.098,2280659HG-D1,HG,CRUSHER,CRUSHER,235.9,233,101,233,0.654,0.006,1.479,Unoptimized Assignment,Manual Assignment
1/31/2023 20:18,1/31/2023 20:32,HT135,WL222,WL222,ST_2_280_2,276.503,2280637LG-B1,LG,CRUSHER,CRUSHER,126.3,128,99,128,0.339,0.005,0.702,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:18,1/31/2023 20:26,HT147,EX203,EX203,ST_9_TS_2,412.662,5420220LO5,LO,DLP_415_,DLP_415_,227.4,233,98,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:18,1/31/2023 20:28,HT129,EX204,EX204,ST_4_410_3,405.376,4410257LO1,LO,DLP_415_,DLP_415_,122.7,128,96,128,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 20:19,1/31/2023 20:35,HT136,WL221,WL221,ST_2_280_2,274.392,2280617HG-C1,HG,CRUSHER_2,CRUSHER_2,132.8,128,104,128,0.513,0.006,0.478,Shovel Assignment,Dump Assignment
1/31/2023 20:19,1/31/2023 20:31,HT148,EX206,EX206,ST_2_280_1,277.901,2280659HG-D1,HG,CRUSHER,CRUSHER,200.4,233,86,233,0.654,0.006,1.479,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:20,1/31/2023 20:30,HT152,EX205,EX205,ST_8_400_3,387.383,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,225.2,233,97,233,0.67,0.01,0.611,Manual Assignment,Dump Assignment
1/31/2023 20:20,1/31/2023 20:26,HT144,WL231,WL231,STK_LG_2,433.238,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,220.1,233,94,233,0.286,0.008,0.777,Manual Assignment,Dump Assignment
1/31/2023 20:20,1/31/2023 20:25,HT125,WL231,EX251,STK_LG_2,434.969,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,127.7,128,100,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 20:22,1/31/2023 20:30,HT142,EX204,EX204,ST_4_410_3,407.067,4410257LO1,LO,DLP_415_,DLP_415_,210.7,233,90,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:23,1/31/2023 20:30,HT148,EX203,EX203,ST_9_TS_2,414.873,5420220LO5,LO,DLP_415_,DLP_415_,215.3,233,92,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:23,1/31/2023 20:32,HT146,,EX206,ST_2_280_1,,2280659HG-D1,HG,CRUSHER_2,CRUSHER_2,233.0,233,100,233,0.654,0.006,1.479,,
1/31/2023 20:23,1/31/2023 20:38,HT122,WL222,WL222,ST_2_280_2,275.514,2280647HG-C1,HG,CRUSHER,CRUSHER,134.1,128,105,128,0.473,0.014,0.916,Manual Assignment,Dump Assignment
1/31/2023 20:24,1/31/2023 20:33,HT143,EX205,EX205,ST_8_400_3,389.694,8390606HG-D1,HG,CRUSHER,CRUSHER,227.7,233,98,233,0.67,0.01,0.611,Unoptimized Assignment,Manual Assignment
1/31/2023 20:25,1/31/2023 20:33,HT123,EX204,EX204,ST_4_410_3,404.416,4410257LO1,LO,DLP_415_,DLP_415_,116.6,128,91,128,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 20:26,1/31/2023 20:39,HT132,WL221,WL221,ST_2_280_2,275.882,2280617HG-C1,HG,CRUSHER,CRUSHER,117.4,128,92,128,0.513,0.006,0.478,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:28,1/31/2023 20:33,HT121,WL231,WL231,STK_LG_2,436.699,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,145.3,128,114,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:28,1/31/2023 20:38,HT151,EX205,EX205,ST_8_400_3,394.086,8390606HG-D1,HG,CRUSHER,CRUSHER,206.3,233,89,233,0.67,0.01,0.611,Shovel Assignment,Dump Target Feed Rate
1/31/2023 20:28,1/31/2023 20:45,HT137,WL221,WL221,ST_2_280_2,273.751,2280617HG-C1,HG,CRUSHER,CRUSHER,136.9,128,107,128,0.513,0.006,0.478,Unoptimized Assignment,Dump Target Feed Rate
1/31/2023 20:30,1/31/2023 20:38,HT128,EX204,EX204,ST_4_410_3,403.925,4410257LO1,LO,DLP_415_,DLP_415_,124.0,128,97,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:31,1/31/2023 20:36,HT138,WL231,WL231,STK_LG_2,434.698,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,139.7,128,109,128,0.286,0.008,0.777,Manual Assignment,Dump Assignment
1/31/2023 20:31,1/31/2023 20:44,HT126,WL222,WL222,ST_2_280_2,278.475,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,123.9,128,97,128,0.473,0.014,0.916,Manual Assignment,Dump Assignment
1/31/2023 20:33,1/31/2023 20:49,HT134,WL221,WL222,ST_2_280_2,277.645,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,128.9,128,101,128,0.473,0.014,0.916,Shovel Assignment,Dump Assignment
1/31/2023 20:33,1/31/2023 20:43,HT150,EX205,EX205,ST_8_400_3,391.385,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,215.4,233,92,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 20:33,1/31/2023 20:40,HT149,EX203,EX203,ST_9_TS_2,416.273,5420220LO5,LO,DLP_415_,DLP_415_,214.3,233,92,233,0.159,0.0,0.046,Manual Assignment,Locked Assignment
1/31/2023 20:33,1/31/2023 20:42,HT133,EX204,EX204,ST_4_410_3,404.916,4410257LO1,LO,DLP_415_,DLP_415_,127.6,128,100,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:34,1/31/2023 20:39,HT125,WL231,WL231,STK_LG_2,435.709,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,131.2,128,103,128,0.286,0.008,0.777,Unoptimized Assignment,Dump Assignment
1/31/2023 20:35,1/31/2023 20:35,HT101,EX251,EX251,STK_LG_2,422.562,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,62.859,90,70,90,0.286,0.008,0.777,Manual Assignment,Locked Assignment
1/31/2023 20:35,1/31/2023 20:46,HT144,EX204,EX204,ST_4_410_3,403.265,4410257LO1,LO,DLP_415_,DLP_415_,213.2,233,92,233,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 20:35,1/31/2023 20:52,HT131,WL221,WL221,ST_2_280_2,276.503,2280617HG-C1,HG,CRUSHER,CRUSHER,130.9,128,102,128,0.513,0.006,0.478,Shovel Reassignment,Dump Target Feed Rate
1/31/2023 20:37,1/31/2023 20:44,HT147,EX203,EX203,ST_9_TS_2,412.282,5420220LO5,LO,DLP_415_,DLP_415_,225.4,233,97,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:37,1/31/2023 20:44,HT121,WL231,WL231,STK_LG_2,436.629,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,137.8,128,108,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:40,1/31/2023 20:51,HT141,EX205,EX205,ST_8_400_3,386.052,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,234.2,233,101,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 20:40,1/31/2023 20:46,HT101,WL231,WL231,STK_LG_2,435.469,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,50.041,90,56,90,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:41,1/31/2023 20:54,HT124,WL222,WL222,ST_2_280_2,274.854,2280647HG-C1,HG,CRUSHER,CRUSHER,134.8,128,105,128,0.473,0.014,0.916,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:41,1/31/2023 20:49,HT148,EX203,EX203,ST_9_TS_2,414.602,5420220LO5,LO,DLP_415_,DLP_415_,216.4,233,93,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:42,1/31/2023 20:49,HT142,EX204,EX204,ST_4_410_3,407.477,4410257LO1,LO,DLP_415_,DLP_415_,221.4,233,95,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:42,1/31/2023 20:55,HT129,WL221,WL221,ST_2_280_2,276.593,2280617HG-C1,HG,CRUSHER,CRUSHER,120.6,128,94,128,0.513,0.006,0.478,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:43,1/31/2023 20:58,HT135,WL222,WL222,ST_2_280_2,276.545,2280647HG-C1,HG,CRUSHER,CRUSHER,126.2,128,99,128,0.473,0.014,0.916,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:45,1/31/2023 20:57,HT152,EX205,EX205,ST_8_400_3,391.274,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,221.9,233,95,233,0.67,0.01,0.611,Unoptimized Assignment,Dump Assignment
1/31/2023 20:45,1/31/2023 20:52,HT146,EX203,EX203,ST_9_TS_2,415.843,5420220LO5,LO,DLP_415_,DLP_415_,211.7,233,91,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:46,1/31/2023 20:54,HT123,EX204,EX204,ST_4_410_3,404.426,4410257LO1,LO,DLP_415_,DLP_415_,120.8,128,94,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:46,1/31/2023 20:51,HT125,WL231,WL231,STK_LG_2,435.368,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,134.8,128,105,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 20:48,1/31/2023 21:03,HT136,WL222,WL221,ST_2_280_2,273.902,2280617HG-C1,HG,CRUSHER_2,CRUSHER_2,132.9,128,104,128,0.513,0.006,0.478,Shovel Assignment,Dump Assignment
1/31/2023 20:48,1/31/2023 20:56,HT128,EX204,EX204,ST_4_410_3,403.765,4410257LO1,LO,DLP_415_,DLP_415_,123.2,128,96,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:49,1/31/2023 20:55,HT138,EX251,EX251,STK_LG_2,434.128,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,127.9,128,100,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 20:49,1/31/2023 20:57,HT133,EX203,EX203,ST_9_TS_2,415.133,5420220LO5,LO,DLP_415_,DLP_415_,131.2,128,103,128,0.159,0.0,0.046,Manual Assignment,Locked Assignment
1/31/2023 20:50,1/31/2023 21:05,HT122,WL221,WL222,ST_2_280_2,274.554,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,145.7,128,114,128,0.473,0.014,0.916,Shovel Assignment,Dump Assignment
1/31/2023 20:50,1/31/2023 21:00,HT143,EX205,EX205,ST_8_400_3,389.324,8390604HG-C1,HG,CRUSHER_2,CRUSHER_2,219.0,233,94,233,0.443,0.009,0.464,Shovel Assignment,Dump Assignment
1/31/2023 20:51,1/31/2023 20:59,HT137,EX204,EX204,ST_4_410_3,402.515,4410257LO1,LO,DLP_415_,DLP_415_,130.9,128,102,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:52,1/31/2023 20:59,HT121,EX206,EX206,ST_2_280_1,276.45,2280659HG-D1,HG,CRUSHER,CRUSHER,134.9,128,105,128,0.654,0.006,1.479,Manual Assignment,Dump Target Feed Rate
1/31/2023 20:53,1/31/2023 21:00,HT147,EX203,EX203,ST_9_TS_2,411.921,5420220LO5,LO,DLP_415_,DLP_415_,228.2,233,98,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:53,1/31/2023 21:08,HT132,WL221,WL221,ST_2_280_2,275.972,2280617HG-C1,HG,CRUSHER,CRUSHER,133.4,128,104,128,0.513,0.006,0.478,Shovel Assignment,Dump Assignment
1/31/2023 20:56,1/31/2023 21:07,HT151,EX205,EX205,ST_8_400_3,388.483,8390604HG-C1,HG,CRUSHER_2,CRUSHER_2,235.0,233,101,233,0.443,0.009,0.464,Shovel Assignment,Manual Assignment
1/31/2023 20:57,1/31/2023 21:05,HT134,EX203,EX203,ST_9_TS_2,416.313,5420220LO5,LO,DLP_415_,DLP_415_,136.4,128,107,128,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 20:58,1/31/2023 21:06,HT131,EX204,EX204,ST_4_410_3,405.406,4410257LO1,LO,DLP_415_,DLP_415_,119.6,128,93,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 20:58,1/31/2023 21:11,HT126,WL222,WL222,ST_2_280_2,277.795,2280647HG-C1,HG,CRUSHER,CRUSHER,133.2,128,104,128,0.473,0.014,0.916,Shovel Assignment,Manual Assignment
1/31/2023 21:00,1/31/2023 21:08,HT124,EX204,EX204,ST_4_410_3,404.336,4410257LO1,LO,DLP_415_,DLP_415_,110.9,128,87,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:00,1/31/2023 21:12,HT142,EX206,EX206,ST_2_280_1,278.231,2280659HG-D1,HG,CRUSHER,CRUSHER,230.9,233,99,233,0.654,0.006,1.479,Manual Assignment,Dump Target Feed Rate
1/31/2023 21:03,1/31/2023 21:12,HT123,EX204,EX204,ST_4_410_3,404.205,4410257LO1,LO,DLP_415_,DLP_415_,125.2,128,98,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:03,1/31/2023 21:12,HT125,EX251,EX251,STK_LG_2,434.919,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,123.5,128,96,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 21:04,1/31/2023 21:20,HT101,WL231,WL231,STK_LG_2,435.368,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,48.404,90,54,90,0.286,0.008,0.777,Unoptimized Assignment,Manual Assignment
1/31/2023 21:04,1/31/2023 21:11,HT133,EX203,EX203,ST_9_TS_2,415.223,5420220LO5,LO,DLP_415_,DLP_415_,128.2,128,100,128,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 21:05,1/31/2023 21:18,HT148,EX206,EX206,ST_2_280_1,270.558,2280659HG-D1,HG,CRUSHER,CRUSHER,233.0,233,100,233,0.654,0.006,1.479,Unoptimized Assignment,Manual Assignment
1/31/2023 21:05,1/31/2023 21:13,HT128,EX204,EX204,ST_4_410_3,403.865,4410257LO1,LO,DLP_415_,DLP_415_,125.4,128,98,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 21:06,1/31/2023 21:21,HT129,WL222,WL222,ST_2_280_2,277.765,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,121.0,128,95,128,0.473,0.014,0.916,Manual Assignment,Manual Assignment
1/31/2023 21:08,1/31/2023 21:17,HT135,EX204,EX204,ST_4_410_3,405.246,4410257LO1,LO,DLP_415_,DLP_415_,123.3,128,96,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 21:08,1/31/2023 21:15,HT149,EX203,EX203,ST_9_TS_2,415.963,5420220LO5,LO,DLP_415_,DLP_415_,229.8,233,99,233,0.159,0.0,0.046,Locked Assignment,Locked Assignment
1/31/2023 21:10,1/31/2023 21:18,HT137,EX204,EX204,ST_4_410_3,402.035,4410257LO1,LO,DLP_415_,DLP_415_,122.4,128,96,128,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 21:11,1/31/2023 21:19,HT136,EX203,EX203,ST_9_TS_2,413.622,5420220LO5,LO,DLP_415_,DLP_415_,128.0,128,100,128,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 21:12,1/31/2023 21:22,HT138,EX251,EX251,STK_LG_2,433.848,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,135.0,128,105,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 21:13,1/31/2023 21:21,HT122,EX203,EX203,ST_9_TS_2,413.962,5420220LO5,LO,DLP_415_,DLP_415_,117.0,128,91,128,0.159,0.0,0.046,Shovel Reassignment,Locked Assignment
1/31/2023 21:13,1/31/2023 21:13,HT144,EX206,EX206,ST_2_280_1,276.83,2280659HG-D1,HG,CRUSHER_2,CRUSHER_2,241.5,233,104,233,0.654,0.006,1.479,Shovel Assignment,Manual Assignment
1/31/2023 21:13,1/31/2023 21:27,HT146,EX206,EX206,ST_2_280_1,275.87,2280659HG-D1,HG,CRUSHER,CRUSHER,234.6,233,101,233,0.654,0.006,1.479,Unoptimized Assignment,Locked Assignment
1/31/2023 21:14,1/31/2023 21:23,HT150,EX205,EX205,ST_8_400_3,387.083,8390604HG-C1,HG,CRUSHER,CRUSHER,150.4,233,65,233,0.443,0.009,0.464,Unoptimized Assignment,Dump Target Feed Rate
1/31/2023 21:14,1/31/2023 21:27,HT121,WL222,WL222,ST_2_280_2,277.785,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,122.9,128,96,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 21:15,1/31/2023 21:23,HT131,EX204,EX204,ST_4_410_3,404.906,4410257LO1,LO,DLP_415_,DLP_415_,128.3,128,100,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:16,1/31/2023 21:25,HT124,EX204,EX204,ST_4_410_3,404.256,4410257LO1,LO,DLP_415_,DLP_415_,130.9,128,102,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:16,1/31/2023 21:24,HT134,EX203,EX203,ST_9_TS_2,415.813,5420220LO5,LO,DLP_415_,DLP_415_,124.6,128,97,128,0.159,0.0,0.046,Unoptimized Assignment,Locked Assignment
1/31/2023 21:18,1/31/2023 21:22,HT125,WL231,WL231,STK_LG_2,435.429,STK_LG_2_16,LG,CRUSHER,CRUSHER,140.3,128,110,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 21:18,1/31/2023 21:26,HT133,EX203,EX203,ST_9_TS_2,415.353,5420220LO5,LO,DLP_415_,DLP_415_,133.4,128,104,128,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 21:20,1/31/2023 21:29,HT123,EX204,EX204,ST_4_410_3,403.715,4410257LO1,LO,DLP_415_,DLP_415_,129.0,128,101,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:21,1/31/2023 21:35,HT132,WL222,WL222,ST_2_280_2,276.905,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,125.0,128,98,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 21:23,1/31/2023 21:28,HT142,WL231,WL231,STK_LG_2,438.05,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,247.6,233,106,233,0.286,0.008,0.777,Manual Assignment,Dump Assignment
1/31/2023 21:23,1/31/2023 21:31,HT128,EX204,EX204,ST_4_410_3,403.395,4410257LO1,LO,DLP_415_,DLP_415_,128.2,128,100,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:23,1/31/2023 21:33,HT141,EX205,EX205,ST_8_400_3,384.992,8390604HG-C1,HG,CRUSHER_2,CRUSHER_2,218.0,233,94,233,0.443,0.009,0.464,Shovel Assignment,Dump Assignment
1/31/2023 21:23,1/31/2023 21:32,HT149,EX203,EX203,ST_9_TS_2,415.863,5420220LO5,LO,DLP_415_,DLP_415_,229.9,233,99,233,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 21:24,1/31/2023 21:34,HT135,EX204,EX204,ST_4_410_3,405.116,4410257LO1,LO,DLP_415_,DLP_415_,123.3,128,96,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:26,1/31/2023 21:40,HT126,WL222,WL222,ST_2_280_2,277.926,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,126.9,128,99,128,0.473,0.014,0.916,Unoptimized Assignment,Locked Assignment
1/31/2023 21:27,1/31/2023 21:39,HT144,EX206,EX206,ST_2_280_1,274.98,2280659HG-D1,HG,CRUSHER,CRUSHER,241.4,233,104,233,0.654,0.006,1.479,Shovel Assignment,Locked Assignment
1/31/2023 21:27,1/31/2023 21:35,HT136,EX203,EX203,ST_9_TS_2,414.062,5420220LO5,LO,DLP_415_,DLP_415_,128.5,128,100,128,0.159,0.0,0.046,Shovel Assignment,Locked Assignment
1/31/2023 21:28,1/31/2023 21:36,HT137,EX204,EX204,ST_4_410_3,401.564,4410257LO1,LO,DLP_415_,DLP_415_,123.4,128,96,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 21:29,1/31/2023 21:39,HT152,EX205,EX205,ST_8_400_3,386.882,8390604HG-C1,HG,CRUSHER_2,CRUSHER_2,208.5,233,89,233,0.443,0.009,0.464,Unoptimized Assignment,Dump Assignment
1/31/2023 21:29,1/31/2023 21:37,HT125,EX203,EX203,ST_9_TS_2,414.703,5420220LO5,LO,DLP_415_,DLP_415_,104.6,128,82,128,0.159,0.0,0.046,Manual Assignment,Locked Assignment
1/31/2023 21:30,1/31/2023 21:39,HT131,EX204,EX204,ST_4_410_3,404.636,4410257LO1,LO,DLP_415_,DLP_415_,117.9,128,92,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
